date,type,qte,pgmin,pgmax,pdmin,pdmax
2021-09-08,escaloppe,,,,13500,17990
2021-09-08,agneau,,,,21800,27000
2021-09-08,ovin reforme,,,,17000,19000
2021-09-07,bœuf sans os,,,,21000,25000
2021-09-07,bœuf avec os,,,,17000,18000
2021-09-07,poulet (pac),,,,6900,6900
2021-09-07,escaloppe,,,,13500,17990
2021-09-07,agneau,,,,21800,27000
2021-09-07,ovin reforme,,,,17000,19000
2021-09-06,bœuf sans os,,,,21000,25000
2021-09-06,bœuf avec os,,,,17000,18000
2021-09-06,poulet (pac),,,,6900,6900
2021-09-06,escaloppe,,,,13500,13500
2021-09-06,agneau,,,,21800,27000
2021-09-06,ovin reforme,,,,17000,19000
2021-09-03,bœuf sans os,,,,21000,25000
2021-09-03,bœuf avec os,,,,17000,18000
2021-09-03,poulet (pac),,,,6900,6900
2021-09-03,escaloppe,,,,13500,13500
2021-09-03,agneau,,,,21800,27000
2021-09-03,ovin reforme,,,,17000,19000
2021-09-02,bœuf sans os,,,,25000,25000
2021-09-02,bœuf avec os,,,,17000,18000
2021-09-02,poulet (pac),,,,6900,6900
2021-09-02,escaloppe,,,,13500,13500
2021-09-02,agneau,,,,25000,27000
2021-09-02,ovin reforme,,,,17000,19000
2021-09-01,bœuf sans os,,,,25000,25000
2021-09-01,bœuf avec os,,,,17000,18000
2021-09-01,poulet (pac),,,,6200,6790
2021-09-01,escaloppe,,,,15990,16990
2021-09-01,agneau,,,,25000,27000
2021-09-01,ovin reforme,,,,17000,19000
2021-08-31,ovin reforme,,,,17000,19000
2021-08-31,agneau,,,,25000,27000
2021-08-31,escaloppe,,,,15990,17990
2021-08-31,poulet (pac),,,,6225,6450
2021-08-31,bœuf avec os,,,,17000,18000
2021-08-31,bœuf sans os,,,,25000,25000
2021-08-23,bœuf sans os,,,,25000,25000
2021-08-23,bœuf avec os,,,,17000,18000
2021-08-23,poulet (pac),,,,6225,6450
2021-08-23,escaloppe,,,,15990,17990
2021-08-23,agneau,,,,25000,27000
2021-08-23,ovin reforme,,,,17000,20000
2021-08-20,bœuf sans os,,,,25000,25000
2021-08-20,bœuf avec os,,,,17000,18000
2021-08-20,poulet (pac),,,,6225,6450
2021-08-20,escaloppe,,,,15990,17990
2021-08-20,agneau,,,,25000,27000
2021-08-20,ovin reforme,,,,17000,20000
2021-08-19,bœuf sans os,,,,25000,25000
2021-08-19,bœuf avec os,,,,17000,18000
2021-08-19,poulet (pac),,,,6225,6450
2021-08-19,escaloppe,,,,15990,17990
2021-08-19,agneau,,,,25000,27000
2021-08-19,ovin reforme,,,,17000,20000
2021-08-18,bœuf sans os,,,,25000,25000
2021-08-18,bœuf avec os,,,,17000,18000
2021-08-18,poulet (pac),,,,6225,6450
2021-08-18,escaloppe,,,,14900,17990
2021-08-18,agneau,,,,25000,27000
2021-08-18,ovin reforme,,,,17000,20000
2021-08-17,bœuf sans os,,,,25000,25000
2021-08-17,bœuf avec os,,,,17000,18000
2021-08-17,poulet (pac),,,,6210,6450
2021-08-17,escaloppe,,,,15990,17990
2021-08-17,agneau,,,,25000,27000
2021-08-17,ovin reforme,,,,17000,18000
2021-08-16,bœuf sans os,,,,25000,25000
2021-08-16,bœuf avec os,,,,17000,18000
2021-08-16,poulet (pac),,,,5990,6450
2021-08-16,escaloppe,,,,14990,15990
2021-08-16,agneau,,,,25000,27000
2021-08-16,ovin reforme,,,,17000,18000
2021-08-12,bœuf sans os,,,,25000,25000
2021-08-12,bœuf avec os,,,,17000,17000
2021-08-12,poulet (pac),,,,5750,5990
2021-08-12,escaloppe,,,,15990,15990
2021-08-12,agneau,,,,25000,27000
2021-08-12,ovin reforme,,,,17000,18000
2021-08-11,bœuf sans os,,,,25000,25000
2021-08-11,bœuf avec os,,,,17000,17000
2021-08-11,poulet (pac),,,,5750,5990
2021-08-11,escaloppe,,,,15990,15990
2021-08-11,agneau,,,,25000,27000
2021-08-11,ovin reforme,,,,17000,18000
2021-08-09,bœuf sans os,,,,25000,25000
2021-08-09,bœuf avec os,,,,17000,17000
2021-08-09,poulet (pac),,,,5750,5990
2021-08-09,escaloppe,,,,15990,15990
2021-08-09,agneau,,,,25000,27000
2021-08-09,ovin reforme,,,,17000,18000
2021-08-05,bœuf sans os,,,,25000,25000
2021-08-05,bœuf avec os,,,,17000,17000
2021-08-05,poulet (pac),,,,6555,6555
2021-08-05,escaloppe,,,,16100,16500
2021-08-05,agneau,,,,25000,26000
2021-08-05,ovin reforme,,,,17000,18000
2021-08-04,bœuf sans os,,,,25000,25000
2021-08-04,bœuf avec os,,,,17000,17000
2021-08-04,poulet (pac),,,,6555,6555
2021-08-04,escaloppe,,,,16100,16500
2021-08-04,agneau,,,,25000,28000
2021-08-04,ovin reforme,,,,18000,18000
2021-08-03,bœuf sans os,,,,25000,25000
2021-08-03,bœuf avec os,,,,17000,17000
2021-08-03,poulet (pac),,,,6555,6555
2021-08-03,escaloppe,,,,16100,16500
2021-08-03,agneau,,,,25000,28000
2021-08-03,ovin reforme,,,,18000,18000
2021-08-02,bœuf sans os,,,,0,0
2021-08-02,bœuf avec os,,,,0,0
2021-08-02,poulet (pac),,,,6555,6555
2021-08-02,escaloppe,,,,16100,16455
2021-08-02,agneau,,,,26000,28000
2021-08-02,ovin reforme,,,,18000,18000
2021-07-30,agneau,,,,0,0
2021-07-30,escaloppe,,,,0,0
2021-07-30,poulet (pac),,,,0,0
2021-07-30,bœuf avec os,,,,0,0
2021-07-30,bœuf sans os,,,,0,0
2021-07-30,ovin reforme,,,,0,0
2021-07-29,bœuf sans os,,,,0,0
2021-07-29,bœuf avec os,,,,0,0
2021-07-29,poulet (pac),,,,0,0
2021-07-29,escaloppe,,,,0,0
2021-07-29,agneau,,,,0,0
2021-07-29,ovin reforme,,,,0,0
2021-07-26,bœuf sans os,,,,0,0
2021-07-26,bœuf avec os,,,,0,0
2021-07-26,poulet (pac),,,,0,0
2021-07-26,escaloppe,,,,0,0
2021-07-26,agneau,,,,0,0
2021-07-26,ovin reforme,,,,0,0
2021-07-23,bœuf sans os,,,,0,0
2021-07-23,bœuf avec os,,,,0,0
2021-07-23,poulet (pac),,,,0,0
2021-07-23,escaloppe,,,,0,0
2021-07-23,agneau,,,,0,0
2021-07-23,ovin reforme,,,,0,0
2021-07-22,bœuf sans os,,,,0,0
2021-07-22,bœuf avec os,,,,0,0
2021-07-22,poulet (pac),,,,0,0
2021-07-22,escaloppe,,,,0,0
2021-07-22,agneau,,,,0,0
2021-07-22,ovin reforme,,,,0,0
2021-07-19,bœuf sans os,,,,25000,25000
2021-07-19,bœuf avec os,,,,18000,18000
2021-07-19,poulet (pac),,,,6785,8600
2021-07-19,escaloppe,,,,15800,16750
2021-07-19,agneau,,,,25000,27000
2021-07-19,ovin reforme,,,,18000,20000
2021-06-25,bœuf sans os,,,,21000,25000
2021-06-25,bœuf avec os,,,,17000,18000
2021-06-25,poulet (pac),,,,6790,7330
2021-06-25,escaloppe,,,,13800,14990
2021-06-25,agneau,,,,21800,26000
2021-06-25,ovin reforme,,,,15000,18000
2021-06-24,bœuf sans os,,,,21000,25000
2021-06-24,bœuf avec os,,,,17000,18000
2021-06-24,poulet (pac),,,,6785,6785
2021-06-24,escaloppe,,,,13335,14370
2021-06-24,agneau,,,,21800,26000
2021-06-24,ovin reforme,,,,15000,18000
2021-06-23,bœuf sans os,,,,21000,25000
2021-06-23,bœuf avec os,,,,17000,18000
2021-06-23,poulet (pac),,,,6785,6785
2021-06-23,escaloppe,,,,13335,14370
2021-06-23,agneau,,,,21800,26000
2021-06-23,ovin reforme,,,,15000,18000
2021-06-22,bœuf sans os,,,,21000,25000
2021-06-22,bœuf avec os,,,,17000,18000
2021-06-22,poulet (pac),,,,6785,6785
2021-06-22,escaloppe,,,,13335,14370
2021-06-22,agneau,,,,21800,27000
2021-06-22,ovin reforme,,,,16000,18000
2021-06-21,bœuf sans os,,,,21000,25000
2021-06-21,bœuf avec os,,,,17000,18000
2021-06-21,poulet (pac),,,,6785,6785
2021-06-21,escaloppe,,,,13335,14370
2021-06-21,agneau,,,,21800,27000
2021-06-21,ovin reforme,,,,17000,18000
2021-06-18,bœuf sans os,,,,25000,25000
2021-06-18,bœuf avec os,,,,17000,18000
2021-06-18,poulet (pac),,,,6785,6785
2021-06-18,escaloppe,,,,13335,14370
2021-06-18,agneau,,,,21800,27000
2021-06-18,ovin reforme,,,,17000,18000
2021-06-17,bœuf sans os,,,,25000,25000
2021-06-17,bœuf avec os,,,,17000,18000
2021-06-17,poulet (pac),,,,7230,7790
2021-06-17,escaloppe,,,,13800,14880
2021-06-17,agneau,,,,21800,27000
2021-06-17,ovin reforme,,,,17000,18000
2021-06-16,bœuf sans os,,,,25000,25000
2021-06-16,bœuf avec os,,,,17000,18000
2021-06-16,poulet (pac),,,,7250,7750
2021-06-16,escaloppe,,,,13800,14880
2021-06-16,agneau,,,,21800,27000
2021-06-16,ovin reforme,,,,17000,18000
2021-06-15,bœuf sans os,,,,25000,25000
2021-06-15,bœuf avec os,,,,17000,18000
2021-06-15,poulet (pac),,,,7250,7750
2021-06-15,escaloppe,,,,13800,14880
2021-06-15,agneau,,,,21800,27000
2021-06-15,ovin reforme,,,,17000,18000
2021-06-14,bœuf sans os,,,,25000,25000
2021-06-14,bœuf avec os,,,,16000,18000
2021-06-14,poulet (pac),,,,6750,7750
2021-06-14,escaloppe,,,,13800,14490
2021-06-14,agneau,,,,21800,27000
2021-06-14,ovin reforme,,,,17000,18000
2021-06-11,bœuf sans os,,,,25000,25000
2021-06-11,bœuf avec os,,,,16000,18000
2021-06-11,poulet (pac),,,,6750,7750
2021-06-11,escaloppe,,,,13800,14490
2021-06-11,agneau,,,,21000,27000
2021-06-11,ovin reforme,,,,17000,18000
2021-06-10,bœuf sans os,,,,24000,25000
2021-06-10,bœuf avec os,,,,17000,18000
2021-06-10,poulet (pac),,,,6550,7750
2021-06-10,escaloppe,,,,13800,14490
2021-06-10,agneau,,,,21000,27000
2021-06-10,ovin reforme,,,,17000,18000
2021-06-09,bœuf sans os,,,,24000,25000
2021-06-09,bœuf avec os,,,,17000,18000
2021-06-09,poulet (pac),,,,6550,7750
2021-06-09,escaloppe,,,,13800,14490
2021-06-09,agneau,,,,21000,27000
2021-06-09,ovin reforme,,,,16000,18000
2021-06-08,bœuf sans os,,,,24000,25000
2021-06-08,bœuf avec os,,,,17000,18000
2021-06-08,poulet (pac),,,,7440,7880
2021-06-08,escaloppe,,,,13800,14990
2021-06-08,agneau,,,,21000,27000
2021-06-08,ovin reforme,,,,16000,18000
2021-06-07,bœuf sans os,,,,23000,25000
2021-06-07,bœuf avec os,,,,17000,18000
2021-06-07,poulet (pac),,,,7180,7880
2021-06-07,escaloppe,,,,13800,14990
2021-06-07,agneau,,,,24000,27000
2021-06-07,ovin reforme,,,,16000,20000
2021-06-04,bœuf sans os,,,,23000,25000
2021-06-04,bœuf avec os,,,,17000,18000
2021-06-04,poulet (pac),,,,7180,7880
2021-06-04,escaloppe,,,,13800,14990
2021-06-04,agneau,,,,24000,27000
2021-06-04,ovin reforme,,,,16000,20000
2021-06-03,bœuf sans os,,,,24000,25000
2021-06-03,bœuf avec os,,,,17000,18000
2021-06-03,poulet (pac),,,,7180,7880
2021-06-03,escaloppe,,,,13800,14990
2021-06-03,agneau,,,,24000,27000
2021-06-03,ovin reforme,,,,16000,20000
2021-06-02,bœuf sans os,,,,24000,24000
2021-06-02,bœuf avec os,,,,17000,18000
2021-06-02,poulet (pac),,,,7200,7440
2021-06-02,escaloppe,,,,13800,14880
2021-06-02,agneau,,,,24000,26000
2021-06-02,ovin reforme,,,,16000,18000
2021-06-01,bœuf sans os,,,,24000,24000
2021-06-01,bœuf avec os,,,,17000,18000
2021-06-01,poulet (pac),,,,7200,7440
2021-06-01,escaloppe,,,,13800,14880
2021-06-01,agneau,,,,24000,26000
2021-06-01,ovin reforme,,,,16000,18000
2021-05-31,bœuf sans os,,,,24000,24000
2021-05-31,bœuf avec os,,,,17000,18000
2021-05-31,poulet (pac),,,,7200,7440
2021-05-31,escaloppe,,,,13800,14880
2021-05-31,agneau,,,,24000,26000
2021-05-31,ovin reforme,,,,16000,18000
2021-05-28,ovin reforme,,,,17000,18000
2021-05-28,agneau,,,,24000,26000
2021-05-28,escaloppe,,,,14990,14990
2021-05-28,poulet (pac),,,,7440,7440
2021-05-28,bœuf avec os,,,,17000,18000
2021-05-28,bœuf sans os,,,,24000,25000
2021-05-27,bœuf sans os,,,,24000,25000
2021-05-27,bœuf avec os,,,,17000,18000
2021-05-27,poulet (pac),,,,7440,7440
2021-05-27,escaloppe,,,,14990,14990
2021-05-27,agneau,,,,24000,26000
2021-05-27,ovin reforme,,,,17000,18000
2021-05-26,bœuf sans os,,,,24000,25000
2021-05-26,bœuf avec os,,,,17000,18000
2021-05-26,poulet (pac),,,,7440,7440
2021-05-26,escaloppe,,,,14990,14990
2021-05-26,agneau,,,,24000,26000
2021-05-26,ovin reforme,,,,17000,18000
2021-05-24,bœuf sans os,,,,24000,25000
2021-05-24,bœuf avec os,,,,17000,18000
2021-05-24,poulet (pac),,,,7330,7350
2021-05-24,escaloppe,,,,14350,14990
2021-05-24,agneau,,,,24000,27000
2021-05-24,ovin reforme,,,,17000,18000
2021-05-21,bœuf sans os,,,,24000,25000
2021-05-21,bœuf avec os,,,,17000,18000
2021-05-21,poulet (pac),,,,7330,7350
2021-05-21,escaloppe,,,,14350,14990
2021-05-21,agneau,,,,24000,27000
2021-05-21,ovin reforme,,,,17000,18000
2021-05-20,bœuf sans os,,,,24000,25000
2021-05-20,bœuf avec os,,,,17000,18000
2021-05-20,poulet (pac),,,,7330,7350
2021-05-20,escaloppe,,,,14350,14990
2021-05-20,agneau,,,,24000,27000
2021-05-20,ovin reforme,,,,17000,18000
2021-05-19,bœuf sans os,,,,24000,25000
2021-05-19,bœuf avec os,,,,16000,18000
2021-05-19,poulet (pac),,,,6880,7200
2021-05-19,escaloppe,,,,14200,14990
2021-05-19,agneau,,,,24000,27000
2021-05-19,ovin reforme,,,,17000,18000
2021-05-18,bœuf sans os,,,,24000,25000
2021-05-18,bœuf avec os,,,,16000,18000
2021-05-18,poulet (pac),,,,6880,7200
2021-05-18,escaloppe,,,,14200,14990
2021-05-18,agneau,,,,24000,27000
2021-05-18,ovin reforme,,,,17000,18000
2021-05-17,bœuf sans os,,,,24000,25000
2021-05-17,bœuf avec os,,,,16000,18000
2021-05-17,poulet (pac),,,,6440,6990
2021-05-17,escaloppe,,,,13800,14990
2021-05-17,agneau,,,,24000,27000
2021-05-17,ovin reforme,,,,16000,19000
2021-05-07,bœuf sans os,,,,24000,25000
2021-05-07,bœuf avec os,,,,16000,18000
2021-05-07,poulet (pac),,,,6440,6990
2021-05-07,escaloppe,,,,13800,14990
2021-05-07,agneau,,,,24000,27000
2021-05-07,ovin reforme,,,,16000,19000
2021-05-06,bœuf sans os,,,,24000,25000
2021-05-06,bœuf avec os,,,,16000,18000
2021-05-06,poulet (pac),,,,6440,6990
2021-05-06,escaloppe,,,,13800,14990
2021-05-06,agneau,,,,24000,27000
2021-05-06,ovin reforme,,,,16000,19000
2021-05-05,bœuf sans os,,,,24000,25000
2021-05-05,bœuf avec os,,,,17000,18000
2021-05-05,poulet (pac),,,,6440,6990
2021-05-05,escaloppe,,,,13800,14990
2021-05-05,agneau,,,,24000,27000
2021-05-05,ovin reforme,,,,16000,19000
2021-05-04,bœuf sans os,,,,24000,25000
2021-05-04,bœuf avec os,,,,17000,18000
2021-05-04,poulet (pac),,,,5840,6800
2021-05-04,escaloppe,,,,13990,14990
2021-05-04,agneau,,,,24000,27000
2021-05-04,ovin reforme,,,,16000,19000
2021-05-03,bœuf sans os,,,,24000,25000
2021-05-03,bœuf avec os,,,,17000,18000
2021-05-03,poulet (pac),,,,5840,6800
2021-05-03,escaloppe,,,,13990,14990
2021-05-03,agneau,,,,24000,27000
2021-05-03,ovin reforme,,,,16000,19000
2021-04-30,bœuf sans os,,,,24000,25000
2021-04-30,bœuf avec os,,,,17000,18000
2021-04-30,poulet (pac),,,,5840,6800
2021-04-30,escaloppe,,,,13800,13800
2021-04-30,agneau,,,,24000,27000
2021-04-30,ovin reforme,,,,16000,18000
2021-04-29,agneau,,,,24000,27000
2021-04-29,escaloppe,,,,13800,13800
2021-04-29,poulet (pac),,,,5840,6800
2021-04-29,bœuf avec os,,,,17000,18000
2021-04-29,bœuf sans os,,,,24000,25000
2021-04-29,ovin reforme,,,,16000,18000
2021-04-28,agneau,,,,24000,27000
2021-04-28,escaloppe,,,,13800,13800
2021-04-28,poulet (pac),,,,5840,6800
2021-04-28,bœuf avec os,,,,17000,18000
2021-04-28,bœuf sans os,,,,24000,25000
2021-04-28,ovin reforme,,,,16000,18000
2021-04-27,agneau,,,,24000,27000
2021-04-27,escaloppe,,,,13800,13800
2021-04-27,poulet (pac),,,,5440,6740
2021-04-27,bœuf avec os,,,,18000,18000
2021-04-27,bœuf sans os,,,,24000,25000
2021-04-27,ovin reforme,,,,16000,18000
2021-04-26,agneau,,,,24000,26000
2021-04-26,escaloppe,,,,13990,14990
2021-04-26,poulet (pac),,,,4990,6735
2021-04-26,bœuf avec os,,,,18000,18000
2021-04-26,bœuf sans os,,,,24000,25000
2021-04-26,ovin reforme,,,,16000,18000
2021-04-23,agneau,,,,24000,27000
2021-04-23,escaloppe,,,,13990,14990
2021-04-23,poulet (pac),,,,4990,6735
2021-04-23,bœuf avec os,,,,17000,18000
2021-04-23,bœuf sans os,,,,24000,25000
2021-04-23,ovin reforme,,,,16000,18000
2021-04-22,agneau,,,,24000,27000
2021-04-22,escaloppe,,,,13990,14990
2021-04-22,poulet (pac),,,,4990,6735
2021-04-22,bœuf avec os,,,,17000,18000
2021-04-22,bœuf sans os,,,,24000,25000
2021-04-22,ovin reforme,,,,16000,18000
2021-04-21,agneau,,,,21800,28000
2021-04-21,escaloppe,,,,9840,13800
2021-04-21,poulet (pac),,,,6660,6785
2021-04-21,bœuf avec os,,,,18000,19000
2021-04-21,bœuf sans os,,,,24000,24000
2021-04-21,ovin reforme,,,,16000,20000
2021-04-20,agneau,,,,21800,28000
2021-04-20,escaloppe,,,,9840,13800
2021-04-20,poulet (pac),,,,6660,6785
2021-04-20,bœuf avec os,,,,18000,19000
2021-04-20,bœuf sans os,,,,24000,24000
2021-04-20,ovin reforme,,,,16000,20000
2021-04-19,agneau,,,,21800,27000
2021-04-19,escaloppe,,,,9840,13800
2021-04-19,poulet (pac),,,,6660,6785
2021-04-19,bœuf avec os,,,,18000,19000
2021-04-19,bœuf sans os,,,,24000,24000
2021-04-19,ovin reforme,,,,16000,20000
2021-04-16,agneau,,,,21800,28000
2021-04-16,escaloppe,,,,9840,13800
2021-04-16,poulet (pac),,,,6660,6785
2021-04-16,bœuf avec os,,,,18000,19000
2021-04-16,bœuf sans os,,,,24000,24000
2021-04-16,ovin reforme,,,,16000,20000
2021-04-15,agneau,,,,21800,27000
2021-04-15,escaloppe,,,,9840,13800
2021-04-15,poulet (pac),,,,6660,6785
2021-04-15,bœuf avec os,,,,18000,19000
2021-04-15,bœuf sans os,,,,24000,24000
2021-04-15,ovin reforme,,,,16000,20000
2021-04-14,agneau,,,,21800,27000
2021-04-14,escaloppe,,,,9840,13800
2021-04-14,poulet (pac),,,,6660,6785
2021-04-14,bœuf avec os,,,,18000,19000
2021-04-14,bœuf sans os,,,,24000,24000
2021-04-14,ovin reforme,,,,16000,20000
2021-04-13,agneau,,,,25000,27000
2021-04-13,escaloppe,,,,9840,13800
2021-04-13,poulet (pac),,,,6660,6785
2021-04-13,bœuf avec os,,,,18000,19000
2021-04-13,bœuf sans os,,,,24000,24000
2021-04-13,ovin reforme,,,,18000,20000
2021-04-12,agneau,,,,25000,27000
2021-04-12,escaloppe,,,,11800,13990
2021-04-12,poulet (pac),,,,6800,6990
2021-04-12,bœuf avec os,,,,17000,18000
2021-04-12,bœuf sans os,,,,23000,25000
2021-04-12,ovin reforme,,,,17000,20000
2021-04-08,agneau,,,,25000,27000
2021-04-08,escaloppe,,,,11800,13990
2021-04-08,poulet (pac),,,,6800,6990
2021-04-08,bœuf avec os,,,,17000,18000
2021-04-08,bœuf sans os,,,,23000,25000
2021-04-08,ovin reforme,,,,17000,20000
2021-04-07,agneau,,,,25000,27000
2021-04-07,escaloppe,,,,11800,13990
2021-04-07,poulet (pac),,,,6800,6990
2021-04-07,bœuf avec os,,,,17000,18000
2021-04-07,bœuf sans os,,,,23000,25000
2021-04-07,ovin reforme,,,,17000,20000
2021-04-06,agneau,,,,25000,27000
2021-04-06,escaloppe,,,,11800,13990
2021-04-06,poulet (pac),,,,6800,6990
2021-04-06,bœuf avec os,,,,17000,18000
2021-04-06,bœuf sans os,,,,23000,25000
2021-04-06,ovin reforme,,,,17000,20000
2021-04-05,agneau,,,,25000,27000
2021-04-05,escaloppe,,,,10990,13990
2021-04-05,poulet (pac),,,,6440,6990
2021-04-05,bœuf avec os,,,,17000,18000
2021-04-05,bœuf sans os,,,,23000,25000
2021-04-05,ovin reforme,,,,17000,20000
2021-04-02,agneau,,,,25000,27000
2021-04-02,escaloppe,,,,10990,13990
2021-04-02,poulet (pac),,,,6440,6990
2021-04-02,bœuf avec os,,,,17000,18000
2021-04-02,bœuf sans os,,,,23000,25000
2021-04-02,ovin reforme,,,,17000,20000
2021-04-01,agneau,,,,25000,27000
2021-04-01,escaloppe,,,,10990,13990
2021-04-01,poulet (pac),,,,6440,6990
2021-04-01,bœuf avec os,,,,17000,18000
2021-04-01,bœuf sans os,,,,23000,25000
2021-04-01,ovin reforme,,,,18000,20000
2021-03-31,agneau,,,,25000,27000
2021-03-31,escaloppe,,,,10990,13990
2021-03-31,poulet (pac),,,,6440,6990
2021-03-31,bœuf avec os,,,,17000,18000
2021-03-31,bœuf sans os,,,,23000,25000
2021-03-31,ovin reforme,,,,18000,20000
2021-03-30,agneau,,,,25000,26000
2021-03-30,escaloppe,,,,10990,13990
2021-03-30,poulet (pac),,,,6440,6750
2021-03-30,bœuf avec os,,,,17000,18000
2021-03-30,bœuf sans os,,,,23000,24000
2021-03-30,ovin reforme,,,,18000,19000
2021-03-29,agneau,,,,20000,26000
2021-03-29,escaloppe,,,,11200,12990
2021-03-29,poulet (pac),,,,6200,6750
2021-03-29,bœuf avec os,,,,17000,18000
2021-03-29,bœuf sans os,,,,24000,24000
2021-03-29,ovin reforme,,,,18000,19000
2021-03-26,agneau,,,,20000,26000
2021-03-26,escaloppe,,,,11200,12990
2021-03-26,poulet (pac),,,,6200,6750
2021-03-26,bœuf avec os,,,,17000,18000
2021-03-26,bœuf sans os,,,,24000,24000
2021-03-26,ovin reforme,,,,18000,19000
2021-03-25,agneau,,,,20000,26000
2021-03-25,escaloppe,,,,11200,12990
2021-03-25,poulet (pac),,,,6200,6750
2021-03-25,bœuf avec os,,,,17000,18000
2021-03-25,bœuf sans os,,,,24000,24000
2021-03-25,ovin reforme,,,,18000,19000
2021-03-24,agneau,,,,20000,26000
2021-03-24,escaloppe,,,,11200,12990
2021-03-24,poulet (pac),,,,6200,6750
2021-03-24,bœuf avec os,,,,17000,18000
2021-03-24,bœuf sans os,,,,23000,24000
2021-03-24,ovin reforme,,,,18000,19000
2021-03-23,agneau,,,,20000,26000
2021-03-23,escaloppe,,,,11800,12990
2021-03-23,poulet (pac),,,,6090,6750
2021-03-23,bœuf avec os,,,,17000,18000
2021-03-23,bœuf sans os,,,,23000,24000
2021-03-23,ovin reforme,,,,18000,19000
2021-03-22,bœuf sans os,,,,23000,24000
2021-03-22,bœuf avec os,,,,17000,18000
2021-03-22,poulet (pac),,,,6090,6750
2021-03-22,escaloppe,,,,11800,12990
2021-03-22,agneau,,,,19800,26000
2021-03-22,ovin reforme,,,,18000,19000
2021-03-19,agneau,,,,19800,26000
2021-03-19,escaloppe,,,,11800,12990
2021-03-19,poulet (pac),,,,6090,6750
2021-03-19,bœuf avec os,,,,17000,18000
2021-03-19,bœuf sans os,,,,23000,24000
2021-03-19,ovin reforme,,,,18000,19000
2021-03-18,agneau,,,,19800,26000
2021-03-18,escaloppe,,,,11800,12990
2021-03-18,poulet (pac),,,,6325,6750
2021-03-18,bœuf avec os,,,,17000,18000
2021-03-18,bœuf sans os,,,,23000,24000
2021-03-18,ovin reforme,,,,18000,19000
2021-03-17,agneau,,,,19800,26000
2021-03-17,escaloppe,,,,11800,12990
2021-03-17,poulet (pac),,,,6325,6750
2021-03-17,bœuf avec os,,,,17000,18000
2021-03-17,bœuf sans os,,,,23000,24000
2021-03-17,ovin reforme,,,,18000,19000
2021-03-16,agneau,,,,24000,26000
2021-03-16,escaloppe,,,,10750,13990
2021-03-16,poulet (pac),,,,5900,6200
2021-03-16,bœuf avec os,,,,17000,18000
2021-03-16,bœuf sans os,,,,23000,23000
2021-03-16,ovin reforme,,,,18000,1900
2021-03-15,agneau,,,,24000,26000
2021-03-15,escaloppe,,,,10750,13990
2021-03-15,poulet (pac),,,,5900,6200
2021-03-15,bœuf avec os,,,,17000,18000
2021-03-15,bœuf sans os,,,,23000,23000
2021-03-15,ovin reforme,,,,18000,1900
2021-03-12,agneau,,,,24000,26000
2021-03-12,escaloppe,,,,10750,13990
2021-03-12,poulet (pac),,,,5900,6200
2021-03-12,bœuf avec os,,,,17000,18000
2021-03-12,bœuf sans os,,,,23000,23000
2021-03-12,ovin reforme,,,,18000,1900
2021-03-11,agneau,,,,24000,26000
2021-03-11,escaloppe,,,,10750,13990
2021-03-11,poulet (pac),,,,5900,6200
2021-03-11,bœuf avec os,,,,17000,18000
2021-03-11,bœuf sans os,,,,23000,23000
2021-03-11,ovin reforme,,,,18000,1900
2021-03-10,agneau,,,,23000,26000
2021-03-10,escaloppe,,,,10750,13750
2021-03-10,poulet (pac),,,,5750,6200
2021-03-10,bœuf avec os,,,,17000,18000
2021-03-10,bœuf sans os,,,,22000,23000
2021-03-10,ovin reforme,,,,18000,18000
2021-03-09,agneau,,,,23000,26000
2021-03-09,escaloppe,,,,10750,13750
2021-03-09,poulet (pac),,,,5750,6200
2021-03-09,bœuf avec os,,,,17000,18000
2021-03-09,bœuf sans os,,,,22000,23000
2021-03-09,ovin reforme,,,,18000,18000
2021-03-08,agneau,,,,24000,25000
2021-03-08,escaloppe,,,,10200,12990
2021-03-08,poulet (pac),,,,5200,5750
2021-03-08,bœuf avec os,,,,17000,18000
2021-03-08,bœuf sans os,,,,22000,23000
2021-03-08,ovin reforme,,,,17000,18000
2021-03-05,agneau,,,,24000,25000
2021-03-05,escaloppe,,,,10200,12990
2021-03-05,poulet (pac),,,,5200,5750
2021-03-05,bœuf avec os,,,,17000,18000
2021-03-05,bœuf sans os,,,,22000,23000
2021-03-05,ovin reforme,,,,17000,18000
2021-03-04,agneau,,,,24000,25000
2021-03-04,escaloppe,,,,10200,12990
2021-03-04,poulet (pac),,,,5170,5750
2021-03-04,bœuf avec os,,,,17000,18000
2021-03-04,bœuf sans os,,,,22000,23000
2021-03-04,ovin reforme,,,,17000,18000
2021-03-03,agneau,,,,24000,25000
2021-03-03,escaloppe,,,,10200,12990
2021-03-03,poulet (pac),,,,5170,5750
2021-03-03,bœuf avec os,,,,17000,18000
2021-03-03,bœuf sans os,,,,22000,23000
2021-03-03,ovin reforme,,,,17000,18000
2021-03-02,agneau,,,,24000,27000
2021-03-02,escaloppe,,,,10200,12990
2021-03-02,poulet (pac),,,,5170,5750
2021-03-02,bœuf avec os,,,,17000,18000
2021-03-02,bœuf sans os,,,,22000,24000
2021-03-02,ovin reforme,,,,18000,19000
2021-03-01,agneau,,,,24000,27000
2021-03-01,escaloppe,,,,10200,12990
2021-03-01,poulet (pac),,,,5170,5640
2021-03-01,bœuf avec os,,,,17000,18000
