Date,Pluvio_du_jour,Cumul_du_mois,Cumul_moy_du_mois,Cumul_periode,Cumul_moy_periode,Cumul_mois_precedent,Cumul_periode_precedente,nom_ar,nom_fr,gouvernorat_ar,gouvernorat_fr,region_ar,region_fr,Latitude,Longitude,Altitude
2025-11-24,0,0,35.347999961078166,77,114.92999996393917,16,102,سليانة,SILIANA AGRICOLE,سليانة,Siliana,الشمال الغربي,Nord-Ouest,36.085492,9.366221,0.00
2025-11-24,0,5,39.177550981087336,52,118.08367350408612,19,78,بوعرادة,BOU ARADA II,سليانة,Siliana,الشمال الغربي,Nord-Ouest,36.349643,9.625698,0.00
2025-11-24,0,25,51.62997443208686,82,120.01772958825843,22,122,الكريب,KRIB FERME COSSEM,سليانة,Siliana,الشمال الغربي,Nord-Ouest,36.319045,9.137629,0.00
2025-11-24,0,3,24.127500036358832,42,93.03670743674762,6,49,الروحية,ROHIA,سليانة,Siliana,الشمال الغربي,Nord-Ouest,35.651694,9.060217,0.00
2025-11-24,0,10,49.06530605864768,119,149.52228560223568,40,136,سعدية برقو,SAADIA DU BARGOU SM,سليانة,Siliana,الشمال الغربي,Nord-Ouest,36.035998,9.600219,0.00
2025-11-24,0,2,35.603528871688816,57,120.94927714553148,18,89,سد الأخماس,BARRAGE LAKHMES,سليانة,Siliana,الشمال الغربي,Nord-Ouest,36.074696,9.373423,0.00
2025-11-24,0,3,41.77199993729591,104,133.27199996486303,9,47,مكثر,MAKTAR PF,سليانة,Siliana,الشمال الغربي,Nord-Ouest,35.853203,9.204221,0.00
2025-11-24,0,1,52.775999996215106,28,141.37199995115395,32.8,81.19999999999999,تونس قرطاج,TUNIS CARTHAGE SM,تونس,Tunis,الشمال الشرقي,Nord-Est,36.834284,10.248223,0.00
2025-11-24,0,9.5,52.87799990385771,48.2,137.78600011944772,5.3,52.8,تونس المنوبية,TUNIS MANOUBIA,منوبة,Manouba,الشمال الشرقي,Nord-Est,36.784336,10.173078,0.00
2025-11-24,0,8,53.80200001418591,37,143.45000005468725,16,68,أريانة,ARIANA CENTRE D'ETUD,أريانة,Ariana,الشمال الشرقي,Nord-Est,36.848147,10.178561,0.00
2025-11-24,0,19,52.92553198369261,118,126.45875403233751,8,64,سيدي ثابت,SIDI THABET,أريانة,Ariana,الشمال الشرقي,Nord-Est,36.912718,10.041491,0.00
2025-11-24,0,19,61.84042559294625,75,144.766340101718,58,144,قلعة الأندلس,Kalaat Andalos,أريانة,Ariana,الشمال الشرقي,Nord-Est,37.033000,10.114000,0.00
2025-11-24,0,12.5,47.504166692495346,55.5,127.37023812067392,13.5,89.5,منوبة,MANOUBA,منوبة,Manouba,الشمال الشرقي,Nord-Est,36.782991,10.077219,0.00
2025-11-24,0,1,42.56734696395543,66.5,122.53371426434845,13,119,برج العامري,BORJ EL AMRI,منوبة,Manouba,الشمال الشرقي,Nord-Est,36.715495,9.886868,0.00
2025-11-24,0,3,38.3120000204444,47,112.4866123289417,25,66,البطان,BATANE OMVVM,منوبة,Manouba,الشمال الشرقي,Nord-Est,36.796724,9.849985,0.00
2025-11-24,0,14.5,52.25399990543725,61.5,138.15399991840124,0,84.5,بن عروس,BEN AROUS MUNICIP.,بن عروس,Ben Arous,الشمال الشرقي,Nord-Est,36.720884,10.267123,0.00
2025-11-24,0,10,57.7812500364768,62,138.02525450745182,11,100,برج السدرية,BORJ CEDRIA,بن عروس,Ben Arous,الشمال الشرقي,Nord-Est,36.663282,10.328322,0.00
2025-11-24,0,28,47.944192004632775,75,138.08159496111008,19,96,الخليدية,EL KHELIDIA,بن عروس,Ben Arous,الشمال الشرقي,Nord-Est,36.637193,10.194221,0.00
2025-11-24,0,4,50.103755042519495,35.2,133.3197551488542,44.5,224,نابل,NABEUL SM,نابل,Nabeul,الشمال الشرقي,Nord-Est,36.443677,10.750420,0.00
2025-11-24,0,16.5,68.15999990403652,74,172.74473430154885,33.5,217,قليبية,KELIBIA SM,نابل,Nabeul,الشمال الشرقي,Nord-Est,36.855421,11.096021,0.00
2025-11-24,0,10,50.851020337975754,40,147.76942849026048,15,185,قربة,KORBA SM,نابل,Nabeul,الشمال الشرقي,Nord-Est,36.578677,10.859311,0.00
2025-11-24,0,4,63.729999993443485,31,159.06000000640748,38,155,منزل بوزلفة,MENZEL BOUZELFA,نابل,Nabeul,الشمال الشرقي,Nord-Est,36.681733,10.583916,0.00
2025-11-24,0,5,62.28599998354912,54.5,156.01991844758697,30,186,قرمبالية,GROMBALIA DRE,نابل,Nabeul,الشمال الشرقي,Nord-Est,36.578234,10.479524,0.00
2025-11-24,0,17.5,85.34651151923246,99.5,173.23488320306294,85,299.5,الهوارية,HAOUARIA DELEG  SM,نابل,Nabeul,الشمال الشرقي,Nord-Est,37.035877,11.012778,0.00
2025-11-24,0,5.5,55.959999951273204,35,152.91600003898148,54,174,الحمامات,HAMMAMET SM PF,نابل,Nabeul,الشمال الشرقي,Nord-Est,36.412631,10.603728,0.00
2025-11-24,0,4,48.80612251344993,52,140.51004104063827,89,270.5,زغوان,ZAGHOUAN,زغوان,Zaghouan,الشمال الشرقي,Nord-Est,36.397791,10.145620,0.00
2025-11-24,0,2,38.387499963243805,103.6,122.36298759213929,43,180,الفحص,PT DU FAHS SM,زغوان,Zaghouan,الشمال الشرقي,Nord-Est,36.352341,9.895514,0.00
2025-11-24,0,2.5,36.933999831676495,34,120.77363250108392,42,130.5,سد بئر مشارقة,BIR MECHARGA BGE,زغوان,Zaghouan,الشمال الشرقي,Nord-Est,36.509391,10.024123,0.00
2025-11-24,0,2,38.07321430737672,68,122.21483852557172,33,147,صواف,SAOUAF,زغوان,Zaghouan,الشمال الشرقي,Nord-Est,36.229041,10.174420,0.00
2025-11-24,0,0,36.20000005796552,52,112.51799998790027,0,64,الجبيبنة 3 النظور,DJEBIBINA YABSA(NADHOR),زغوان,Zaghouan,الشمال الشرقي,Nord-Est,36.114288,10.097478,0.00
2025-11-24,0,78.60000000000001,89.9000001746416,141.9,181.40420025870196,69.60000000000001,122.9,بنزرت سيدي أحمد,SIDI AHMED SM BIZERTE,بنزرت,Bizerte,الشمال الشرقي,Nord-Est,37.232990,9.782023,0.00
2025-11-24,0,59,84.61224492350405,172.2,163.62653067555954,41.5,108.4,تينجة,TINJA HER,بنزرت,Bizerte,الشمال الشرقي,Nord-Est,37.171789,9.757906,0.00
2025-11-24,0,60.5,86.70869566111462,153.2,168.42446800696277,53.3,87.5,راس الجبل,RAS JEBEL,بنزرت,Bizerte,الشمال الشرقي,Nord-Est,37.214993,10.126721,0.00
2025-11-24,0,58,68.2760627241615,220,133.7883077992925,37,140.5,العالية,EL ALIA SE,بنزرت,Bizerte,الشمال الشرقي,Nord-Est,37.166386,10.037618,0.00
2025-11-24,0,49.6,67.87600010886788,174.1,151.6920002056658,29,88,ماطر,SIDI MBAREK (MATEUR),بنزرت,Bizerte,الشمال الشرقي,Nord-Est,37.021497,9.663226,0.00
2025-11-24,0,101,89.82857149748173,153,177.47959194438795,63,131,جومين,DJOUMIN DELEGATION,بنزرت,Bizerte,الشمال الشرقي,Nord-Est,36.926992,9.388721,0.00
2025-11-24,0,154.5,124.1380000579357,210.3,230.50293874684644,84,199.8,سجنان,SEJENANE DELG,بنزرت,Bizerte,الشمال الشرقي,Nord-Est,37.059741,9.246079,0.00
2025-11-24,0,0.6,26.908000009655943,47.4,108.01400011137129,10,120.6,القيروان,KAIROUAN SM,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.675988,10.104229,0.00
2025-11-24,0,3,22.812195251627664,40.5,116.32926858961581,9.5,78.5,حفوز,HAFFOUZ DRE,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.635497,9.676719,0.00
2025-11-24,0,0,26.67317077444821,37,95.86829256829694,41,137,سد نبهانة,NEBHANA BARRAGE,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.392496,9.700119,0.00
2025-11-24,0,0,30.150000100800145,75.5,126.47358164493764,20,69.5,الوسلاتية,OUSLATIA INRAT,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.774996,9.591225,0.00
2025-11-24,0,0,28.635999981462952,71,117.62400000438093,45.5,155.5,السبيخة,SBIKHA,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.918093,10.035820,0.00
2025-11-24,0,0,22.021469411418146,35.5,88.10751024946875,35,86,سيدي عمر بوحجلة,SIDI AMOR BOUHAJLA,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.395191,10.057861,0.00
2025-11-24,0,0.1,19.566000042855737,39.1,80.2660000909865,7.1,96.3,سد سيدي سعد,SIDI SAAD BARRAGE,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.384036,9.694255,0.00
2025-11-24,0,3.6,19.29999993503094,86.5,86.4260000188649,5.5,99.5,القصرين,KASSERINE,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,35.165694,8.826228,0.00
2025-11-24,0,7,21.785416735491406,73.5,91.12083337564638,17.5,88.5,فريانة,FERIANA SM,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,34.947446,8.576477,0.00
2025-11-24,0,4.5,20.108510602661898,125,69.06392424246803,15.5,128.5,فوسانة,FOUSSANA,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,35.351991,8.634512,0.00
2025-11-24,0,3.3,15.917999988943336,20.1,75.54399995729328,4.9,60.9,خنقة الزازية,KHANGUET ZAZIA,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,35.090993,9.124563,0.00
2025-11-24,0,3.5,25.235555455585324,102.5,101.987777688815,1,36,سبيبة,SBIBA VILLE SM,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,35.228696,9.123125,0.00
2025-11-24,0,2,17.83600006058812,87,77.64200014159081,6,80,سبيطلة,SBEITLA  PAVA,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,35.228696,9.123136,0.00
2025-11-24,0,1,37.968000009506945,61.1,115.45400003984571,0,63.5,تالة,TALA SM,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,35.578792,8.670524,0.00
2025-11-24,0,2,21.465957408255722,73,96.62553187063399,67.5,164.2,سيدي بوزيد,SIDI BOUZID SM,سيدي بوزيد,Sidi Bouzid,الوسط الغربي,Centre-Ouest,34.964999,9.447219,0.00
2025-11-24,0,6,19.72127658794535,23,78.72203014516238,25,179,سيدي علي بن عون,SIDI ALI BEN AOUN,سيدي بوزيد,Sidi Bouzid,الوسط الغربي,Centre-Ouest,34.855194,9.142115,0.00
2025-11-24,0,5,19.979999991953374,37,83.10559188236996,61,165.3,بير الحفي,BIR LAHFAY,سيدي بوزيد,Sidi Bouzid,الوسط الغربي,Centre-Ouest,34.931245,9.196117,0.00
2025-11-24,0,0,15.056000000536441,9,68.30400005683302,2.5,67.5,المكناسي,MEKNASSY GR SM,سيدي بوزيد,Sidi Bouzid,الوسط الغربي,Centre-Ouest,34.919999,8.716511,0.00
2025-11-24,0,4,18.955555544959175,59.5,78.77206153030288,15.5,187.2,الرقاب,REGUEB SM DELEGATION,سيدي بوزيد,Sidi Bouzid,الوسط الغربي,Centre-Ouest,34.847997,9.789227,0.00
2025-11-24,0,1,18.719148917401093,40.5,78.6521481398649,0,82.3,جلمة,JELMA HER,سيدي بوزيد,Sidi Bouzid,الوسط الغربي,Centre-Ouest,35.270999,9.429225,0.00
2025-11-24,0,1.5,12.906249983857077,14,68.65500887557336,8,72,المزونة,MEZZOUNA DISPENSAIRE,سيدي بوزيد,Sidi Bouzid,الوسط الغربي,Centre-Ouest,34.575739,9.847000,0.00
2025-11-24,0,1,39.63469390023728,46,126.05102034764633,19,204,سوسة,SOUSSE PF,سوسة,Sousse,الوسط الشرقي,Centre-Est,35.828981,10.646020,0.00
2025-11-24,0,0,40.263265332397154,29,130.86878061182642,28,175,النفيضة,ENFIDA FORET,سوسة,Sousse,الوسط الشرقي,Centre-Est,36.133633,10.377370,0.00
2025-11-24,0,2,34.61836740374565,25,116.82555270941653,22.5,168.5,مساكن,MSAKEN DELG SM,سوسة,Sousse,الوسط الشرقي,Centre-Est,35.731787,10.577622,0.00
2025-11-24,0,0,42.78297867768622,23,120.59552313253312,18,218,سيدي بوعلي,SIDI BOU ALI,سوسة,Sousse,الوسط الشرقي,Centre-Est,35.957682,10.479071,0.00
2025-11-24,0,1.2,31.704255266392476,124.2,110.2210594282894,13,194.5,الكندار,KUNDAR,سوسة,Sousse,الوسط الشرقي,Centre-Est,35.949137,10.284220,0.00
2025-11-24,0,1,34.68888899270031,26,126.14606086735546,18,220,المنستير,SKANES MONASTIR  SM,المنستير,Monastir,الوسط الشرقي,Centre-Est,35.749873,10.753752,0.00
2025-11-24,0,1,46.23200009793043,51,144.09800026774406,15,296,المكنين,MOKNINE SM,المنستير,Monastir,الوسط الشرقي,Centre-Est,35.626034,10.716228,0.00
2025-11-24,0,1,47.96399999678134,23,143.46399986101656,17,261,طبلبة,TEBOULBA BNE VENNE I,المنستير,Monastir,الوسط الشرقي,Centre-Est,35.635477,10.779221,0.00
2025-11-24,0,3,44.194000003933915,22,142.1149388662102,30,212,جــمال,JEMMEL,المنستير,Monastir,الوسط الشرقي,Centre-Est,35.623779,10.763029,0.00
2025-11-24,0,1,39.37400004833937,20.6,131.6960001730919,11.2,259,المهدية,MAHDIA,المهدية,Mahdia,الوسط الشرقي,Centre-Est,35.518477,11.031220,0.00
2025-11-24,0,6,40.29565222496572,33,131.0409662802726,11.5,234.5,الشابة,CHEBBA MUNICIPALITE,المهدية,Mahdia,الوسط الشرقي,Centre-Est,35.237678,11.115822,0.00
2025-11-24,0,3,22.070833294807624,40,87.79293561220103,17,138,السواسي,SOUASSI,المهدية,Mahdia,الوسط الشرقي,Centre-Est,35.348563,10.544329,0.00
2025-11-24,0,1.5,31.779166597562536,25.2,106.80527471582545,31,177.7,الـــجم,EL JEM SM,المهدية,Mahdia,الوسط الشرقي,Centre-Est,35.296183,10.709476,0.00
2025-11-24,0,6,21.090000054836274,41,85.33999988600614,29.5,132.1,صفاقس,SFAX MAOU SM,صفاقس,Sfax,الوسط الشرقي,Centre-Est,34.716489,10.734221,0.00
2025-11-24,0,7,17.565999994277952,67.5,72.3742857972943,46,180.5,عقارب,AGAREB DELEGATION,صفاقس,Sfax,الوسط الشرقي,Centre-Est,34.740884,10.533074,0.00
2025-11-24,0,5,14.551999994516374,42,69.27000004321334,25,173,بير علي بن خليفة,BIR ALI BEN KHELIFA,صفاقس,Sfax,الوسط الشرقي,Centre-Est,34.737292,10.095218,0.00
2025-11-24,0,18,15.628888911339976,49.5,69.19603867251516,22.5,160.6,الغريبة,EL GHRAIBA,صفاقس,Sfax,الوسط الشرقي,Centre-Est,34.499686,10.221215,0.00
2025-11-24,0,0,23.346938775510203,28,85.2202380952381,19.5,136.5,قرقنة,KERKENEH MELLITTA,صفاقس,Sfax,الوسط الشرقي,Centre-Est,34.642780,11.029420,0.00
2025-11-24,0,4,16.349999984502794,19,76.50400005459788,9,134.5,منزل شاكر,MENZEL CHAKER,صفاقس,Sfax,الوسط الشرقي,Centre-Est,34.556840,10.313026,0.00
2025-11-24,0,4,26.45886526040152,16,96.02444292128274,11,192,الحنشة,HANCHA,صفاقس,Sfax,الوسط الشرقي,Centre-Est,35.122934,10.745022,0.00
2025-11-24,0,3,17.08600006580353,21.2,48.505999998599314,15,48,قفصة,GAFSA 1 SM,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.424999,8.799228,0.00
2025-11-24,0,1,13.858695639864258,69,42.45883431640573,30,87,القطار,EL GUETAR,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.334994,8.925215,0.00
2025-11-24,0,1,16.40000005163576,19,59.88478257620466,16,79.5,السند,ESSNED,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.546493,9.258217,0.00
2025-11-24,0,3,13.82173913101787,21,31.261835749019024,8,58,المنلوي,METLAOUI SM,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.316991,8.421221,0.00
2025-11-24,0,0,18.042857154849028,31,41.11995679907687,1,68.5,الرديف,MOULARES SM,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.361991,8.169228,0.00
2025-11-24,0,2,14.03913041042245,28,77.1780634293914,22,116,سيدي يعيش,REDEYEF  SM,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.710293,8.782128,0.00
2025-11-24,0,3,13.822916609700767,36,40.4060284904376,43.5,70.3,أم العرائس,SIDI AIECH,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.487989,8.295220,0.00
2025-11-24,0,3.5,10.916000046283004,12,26.669999993890517,0,39,توزر,TOZEUR SM,توزر,Tozeur,الجنوب الغربي,Sud-Ouest,32.925131,8.097222,0.00
2025-11-24,0,4.5,14.760000093777974,68.5,30.338142727480037,2.5,53,تمغزة,TAMEGHZA.GN,توزر,Tozeur,الجنوب الغربي,Sud-Ouest,34.379992,7.945848,0.00
2025-11-24,0,4,11.30888894399007,29,23.323140153745964,0,34.5,دقاش,DEGACHE MUNICIPALITE,توزر,Tozeur,الجنوب الغربي,Sud-Ouest,32.983992,8.239419,0.00
2025-11-24,0,3.5,11.968085119064819,20.5,24.509852003109717,0,34.5,نفطة,NEFTA,توزر,Tozeur,الجنوب الغربي,Sud-Ouest,32.859794,7.907325,0.00
2025-11-24,0,0,9.160465135823848,1,24.86368926337292,0,42,قبلي,KEBILI SE,قبلي,Kébili,الجنوب الغربي,Sud-Ouest,32.704992,8.979226,0.00
2025-11-24,0,1,7.867499973252414,9,19.95910571202524,0,0,الفوار,EL FAOUR DOUZ,قبلي,Kébili,الجنوب الغربي,Sud-Ouest,32.370194,8.668720,0.00
2025-11-24,0,8.5,7.482499976456165,14.5,22.5555807075659,0,44.8,دوز,DOUZ CRDA SM,قبلي,Kébili,الجنوب الغربي,Sud-Ouest,32.461996,9.024224,0.00
2025-11-24,0,1.5,22.302040843179036,15.5,78.98714257155143,0,81.5,قابس,GABES SM,قابس,Gabès,الجنوب الشرقي,Sud-Est,32.857991,10.108727,0.00
2025-11-24,0,0,10.212500013783576,14,45.017499935440696,0,46.5,الحامة,EL HAMMA PV,قابس,Gabès,الجنوب الشرقي,Sud-Est,32.844495,9.816229,0.00
2025-11-24,0,2,20.382051239793114,13,62.176923035620106,0,128,المطوية,METOUIA SM,قابس,Gabès,الجنوب الشرقي,Sud-Est,32.957894,10.036720,0.00
2025-11-24,0,15,22.157142834395778,28,54.701836789676115,0,56,مطماطة,MATMATA DELEGATION,قابس,Gabès,الجنوب الشرقي,Sud-Est,32.542987,9.987223,0.00
2025-11-24,0,14.8,16.955999945402144,23.4,51.416000260412694,0,60.599999999999994,مدنين,MEDENINE 1 SM,مدنين,Médenine,الجنوب الشرقي,Sud-Est,32.335986,10.500219,0.00
2025-11-24,0,3,21.300000068254594,13.5,51.436585279863074,0,42.8,بني خداش,BENI KHEDECHE,مدنين,Médenine,الجنوب الشرقي,Sud-Est,32.245991,10.203218,0.00
2025-11-24,0,0.8999999999999999,26.814285726267467,36.9,64.07198308399265,0,33.5,بن قردان,BEN GUERDANE 1 SM,مدنين,Médenine,الجنوب الشرقي,Sud-Est,32.160484,10.770229,0.00
2025-11-24,0,2.9,33.3224488680764,60.5,84.38924320352889,0,31,جرجيس,ZARZIS VILLE SE 2,مدنين,Médenine,الجنوب الشرقي,Sud-Est,32.497974,11.117350,0.00
2025-11-24,0,20,29.634000088721514,47.5,84.34269389839805,4,63.5,جربة حومة السوق,JERBA EL MAY SM,مدنين,Médenine,الجنوب الشرقي,Sud-Est,32.799485,10.887131,0.00
2025-11-24,0,0,12.316490513404503,9,30.96812645742355,0,72.6,تطاوين,TATAOUINE SM,تطاوين,Tataouine,الجنوب الشرقي,Sud-Est,32.927392,10.451446,0.00
2025-11-24,0,7,14.258139550685883,12,30.85760603158281,0,40.199999999999996,غمراسن,"GHOMRASSEN DELEG,",تطاوين,Tataouine,الجنوب الشرقي,Sud-Est,32.065988,10.347224,0.00
2025-11-24,0,0,7.592857174397934,1,23.486544893474907,0,30.7,رمادة,REMADA SM,تطاوين,Tataouine,الجنوب الشرقي,Sud-Est,32.315391,10.403298,0.00
2025-11-23,0,0,7.592857174397934,1,22.455592503368955,0,30.7,رمادة,REMADA SM,تطاوين,Tataouine,الجنوب الشرقي,Sud-Est,32.315391,10.403298,0.00
2025-11-23,0,28.8,45.510000077486026,104.89999999999999,113.5720000287891,15.899999999999999,75.19999999999999,جندوبة,JENDOUBA,جندوبة,Jendouba,الشمال الغربي,Nord-Ouest,36.499091,8.794007,0.00
2025-11-23,0,34.6,45.78666673815912,59.1,110.24222231308623,9,48.6,بوسالم,BOUSALEM DRE,جندوبة,Jendouba,الشمال الغربي,Nord-Ouest,36.599846,8.968515,0.00
2025-11-23,0,27.5,46.61428573697197,112.5,106.5938775677766,5,73.5,غار الدماء,GHARDIMAOU DRE,جندوبة,Jendouba,الشمال الغربي,Nord-Ouest,36.450446,8.432837,0.00
2025-11-23,0,268,202.26000009849665,382,374.12000002264966,83,276,عين دراهم,AIN DRAHEM,جندوبة,Jendouba,الشمال الغربي,Nord-Ouest,36.774894,8.683128,0.00
2025-11-23,0,153.2,144.5240003156662,261.6,268.9280004416406,104.6,265.2,طبرقة,TABARKA,جندوبة,Jendouba,الشمال الغربي,Nord-Ouest,36.913855,8.747206,0.00
2025-11-23,0,81.7,89.87111116995413,112.1,165.84555595424592,29.5,127.69999999999999,سد بوهرتمة,BOUHERTMA,جندوبة,Jendouba,الشمال الغربي,Nord-Ouest,36.674092,8.784465,0.00
2025-11-23,0,40.2,64.85624996122594,99.80000000000001,148.60871595937164,33.199999999999996,118.6,بــاجة,BEJA,باجة,Béja,الشمال الغربي,Nord-Ouest,36.722242,9.204225,0.00
2025-11-23,0,2,40.506521696143814,57,111.56086947882305,6,97.5,مجاز الباب,MEJEZ EL BAB,باجة,Béja,الشمال الغربي,Nord-Ouest,36.650691,9.604720,0.00
